id,clue,answer,month,year,day,created_at,updated_at
166259,29. Sirs' mates,DAMES,04,1980,,2019-04-09 12:17:53.705-04,2019-04-09 12:17:53.705-04
91924,28. Ishmael's mother,HAGAR,05,1991,,2019-04-09 12:15:32.209-04,2019-04-09 12:15:32.209-04
186253,98. Second of two,OTHER,09,1983,,2019-04-09 12:18:33.665-04,2019-04-09 12:18:33.665-04
54072,5. Runs before the wind,SCUDS,04,1977,,2019-04-09 12:14:19.13-04,2019-04-09 12:14:19.13-04
208034,23. Pisces neighbor,CETUS,03,1983,,2019-04-09 12:19:09.501-04,2019-04-09 12:19:09.501-04
158758,40. Imprecation,CURSE,09,1981,,2019-04-09 12:17:37.516-04,2019-04-09 12:17:37.516-04
75681,25. Felicitous,HAPPY,11,1985,,2019-04-09 12:15:05.013-04,2019-04-09 12:15:05.013-04
128597,50. Type of butterfly,SATYR,09,1981,,2019-04-09 12:16:36.387-04,2019-04-09 12:16:36.387-04
215519,21. Andean animal,LLAMA,06,1991,,2019-04-09 12:19:23.098-04,2019-04-09 12:19:23.098-04
141768,"18. ""Luck and Pluck"" author",ALGER,10,1989,,2019-04-09 12:16:58.806-04,2019-04-09 12:16:58.806-04
209088,3. Tribal symbol,TOTEM,07,1986,,2019-04-09 12:19:11.449-04,2019-04-09 12:19:11.449-04
52575,38. Rogue,SCAMP,08,1976,,2019-04-09 12:14:16.626-04,2019-04-09 12:14:16.626-04
115871,5. Home made of adobe?,ABODE,12,1984,,2019-04-09 12:16:14.194-04,2019-04-09 12:16:14.194-04
146601,"12. TV's ""_____ in the Life""",AYEAR,03,1994,,2019-04-09 12:17:12.884-04,2019-04-09 12:17:12.884-04
167510,60. River of song,AFTON,04,1983,,2019-04-09 12:17:56.06-04,2019-04-09 12:17:56.06-04
109145,74. At ___ (bewildered),ALOSS,04,1983,,2019-04-09 12:16:02.23-04,2019-04-09 12:16:02.23-04
12862,25. Pseudo,FALSE,03,1988,,2019-04-09 12:13:04.182-04,2019-04-09 12:13:04.182-04
113174,26. Casper's wife,TOOTS,06,1984,,2019-04-09 12:16:09.337-04,2019-04-09 12:16:09.337-04
23950,40. Pub servings,PINTS,07,1978,,2019-04-09 12:13:25.763-04,2019-04-09 12:13:25.763-04
73760,43. Destroy or kill,SMITE,05,1991,,2019-04-09 12:15:01.643-04,2019-04-09 12:15:01.643-04
108781,11. Bathysphere inventor,BEEBE,08,1990,,2019-04-09 12:16:01.479-04,2019-04-09 12:16:01.479-04
121870,19. Follow,ENSUE,03,1978,,2019-04-09 12:16:25.055-04,2019-04-09 12:16:25.055-04
91726,9. Roundup item,LASSO,05,1977,,2019-04-09 12:15:31.883-04,2019-04-09 12:15:31.883-04
38212,14. Aristotle's teacher,PLATO,12,1977,,2019-04-09 12:13:52.125-04,2019-04-09 12:13:52.125-04
216240,73. Implied,TACIT,05,1994,,2019-04-09 12:19:24.667-04,2019-04-09 12:19:24.667-04
24227,22. Prunus spinosa plants,SLOES,05,1995,,2019-04-09 12:13:26.192-04,2019-04-09 12:13:26.192-04
92289,66. Greek isle,DELOS,06,1988,,2019-04-09 12:15:32.808-04,2019-04-09 12:15:32.808-04
99448,66. Parking lot postings,RATES,10,1995,,2019-04-09 12:15:45.659-04,2019-04-09 12:15:45.659-04
47913,"19. ""___ say die""",NEVER,09,1981,,2019-04-09 12:14:09.11-04,2019-04-09 12:14:09.11-04
213628,62. Troubadour's love song,CANSO,04,1977,,2019-04-09 12:19:19.636-04,2019-04-09 12:19:19.636-04
217685,"41. ""___you so!""",ITOLD,07,1996,,2019-04-09 12:19:27.268-04,2019-04-09 12:19:27.268-04
222870,60. Twining stems,BINES,01,1977,,2019-04-09 12:19:35.941-04,2019-04-09 12:19:35.941-04
65465,26. Range of hills,RIDGE,12,1980,,2019-04-09 12:14:43.92-04,2019-04-09 12:14:43.92-04
67725,18. Standard,MODEL,04,1987,,2019-04-09 12:14:49.015-04,2019-04-09 12:14:49.015-04
224518,1. Single-celled organism,MONAD,07,1976,,2019-04-09 12:19:38.851-04,2019-04-09 12:19:38.851-04
191683,69. One of the Pointer Sisters,ANITA,04,1988,,2019-04-09 12:18:42.278-04,2019-04-09 12:18:42.278-04
37634,31. Ferber novel,SOBIG,12,1976,,2019-04-09 12:13:51.154-04,2019-04-09 12:13:51.154-04
66978,5. Spin,TWIRL,04,1992,,2019-04-09 12:14:47.458-04,2019-04-09 12:14:47.458-04
60734,37. Pomologist's bane,APHID,12,1980,,2019-04-09 12:14:33.439-04,2019-04-09 12:14:33.439-04
31554,7. Election Day meccas,POLLS,04,1979,,2019-04-09 12:13:41.36-04,2019-04-09 12:13:41.36-04
130357,44. Bury,INTER,05,1989,,2019-04-09 12:16:39.175-04,2019-04-09 12:16:39.175-04
198657,44. Hardy and Rooney,ANDYS,06,1984,,2019-04-09 12:18:54.242-04,2019-04-09 12:18:54.242-04
36246,40. Hastily,AMAIN,05,1991,,2019-04-09 12:13:48.712-04,2019-04-09 12:13:48.712-04
187825,"85. January, in Seville",ENERO,10,1977,,2019-04-09 12:18:35.936-04,2019-04-09 12:18:35.936-04
92344,29. Not a soul,NOONE,04,1992,,2019-04-09 12:15:32.9-04,2019-04-09 12:15:32.9-04
143853,25. Tibia neighbor,ANKLE,06,1995,,2019-04-09 12:17:02.311-04,2019-04-09 12:17:02.311-04
47957,29. Made a blooper,ERRED,08,1983,,2019-04-09 12:14:09.22-04,2019-04-09 12:14:09.22-04
79243,71. Checks,STEMS,12,1985,,2019-04-09 12:15:11.151-04,2019-04-09 12:15:11.151-04
168693,64. Marks of omission,DELES,01,1988,,2019-04-09 12:17:58.735-04,2019-04-09 12:17:58.735-04
185323,64. More put-out,SORER,05,1994,,2019-04-09 12:18:32.225-04,2019-04-09 12:18:32.225-04
177945,95. Coins of Iran,RIALS,06,1976,,2019-04-09 12:18:17.558-04,2019-04-09 12:18:17.558-04
109900,41. Awaken,ROUSE,01,1979,,2019-04-09 12:16:03.56-04,2019-04-09 12:16:03.56-04
177556,82. Irish cries,ARROS,11,1976,,2019-04-09 12:18:16.999-04,2019-04-09 12:18:16.999-04
149143,"29. Huxley's ""___ Hay""",ANTIC,08,1986,,2019-04-09 12:17:17.762-04,2019-04-09 12:17:17.762-04
217844,19. Conductor Seiji,OZAWA,04,1977,,2019-04-09 12:19:27.546-04,2019-04-09 12:19:27.546-04
86243,30. Hebrew letter,LAMED,11,1982,,2019-04-09 12:15:22.554-04,2019-04-09 12:15:22.554-04
120711,37. Group taking off,GOERS,12,1979,,2019-04-09 12:16:22.939-04,2019-04-09 12:16:22.939-04
139637,53. Old-womanish,ANILE,05,1979,,2019-04-09 12:16:55.269-04,2019-04-09 12:16:55.269-04
186524,80. Spectrum producer,PRISM,07,1991,,2019-04-09 12:18:34.088-04,2019-04-09 12:18:34.088-04
98514,26. Wonderland visitor,ALICE,08,1983,,2019-04-09 12:15:43.983-04,2019-04-09 12:15:43.983-04
5723,36. Salvers,TRAYS,04,1981,,2019-04-09 12:12:47.171-04,2019-04-09 12:12:47.171-04
43943,68. Gatherers in gaggles,GEESE,04,1987,,2019-04-09 12:14:02.045-04,2019-04-09 12:14:02.045-04
69513,45. Closet wood,CEDAR,09,1987,,2019-04-09 12:14:53.021-04,2019-04-09 12:14:53.021-04
155245,50. Garner's middle name,NANCE,01,1977,,2019-04-09 12:17:29.577-04,2019-04-09 12:17:29.577-04
125431,62. Place to  rule,ROOST,03,1981,,2019-04-09 12:16:30.567-04,2019-04-09 12:16:30.567-04
159688,"15. Coarse, stiff hairs",SETAE,06,1993,,2019-04-09 12:17:39.299-04,2019-04-09 12:17:39.299-04
166515,"9. ""___ c'est moi""",LETAT,04,1989,,2019-04-09 12:17:54.335-04,2019-04-09 12:17:54.335-04
174717,"62. Series, in Sevilla",SERIE,05,1990,,2019-04-09 12:18:11.297-04,2019-04-09 12:18:11.297-04
79592,"26. Young ""wise one""",OWLET,04,1982,,2019-04-09 12:15:11.715-04,2019-04-09 12:15:11.715-04
116305,16. Benefit,AVAIL,11,1976,,2019-04-09 12:16:14.986-04,2019-04-09 12:16:14.986-04
100396,30. Noxious weeds,TARES,12,1991,,2019-04-09 12:15:47.298-04,2019-04-09 12:15:47.298-04
44535,44. Rubinstein,ARTUR,05,1976,,2019-04-09 12:14:03.081-04,2019-04-09 12:14:03.081-04
178096,28. Hartebeests,TORAS,01,1988,,2019-04-09 12:18:17.771-04,2019-04-09 12:18:17.771-04
214353,76. On the move,ASTIR,07,1978,,2019-04-09 12:19:20.912-04,2019-04-09 12:19:20.912-04
33913,41. Man of Adak,ALEUT,01,1980,,2019-04-09 12:13:45.222-04,2019-04-09 12:13:45.222-04
51421,29. Don Adams TV role,SMART,04,1989,,2019-04-09 12:14:14.78-04,2019-04-09 12:14:14.78-04
202114,50. Scenic view,SCAPE,06,1979,,2019-04-09 12:19:00.167-04,2019-04-09 12:19:00.167-04
29875,34. Surrenders,CEDES,12,1987,,2019-04-09 12:13:38.067-04,2019-04-09 12:13:38.067-04
197727,67. Hold fast,CLING,09,1984,,2019-04-09 12:18:52.77-04,2019-04-09 12:18:52.77-04
220993,84. Ludwig and Jannings,EMILS,12,1988,,2019-04-09 12:19:32.703-04,2019-04-09 12:19:32.703-04
54007,19. Out in the open,OVERT,08,1991,,2019-04-09 12:14:19.008-04,2019-04-09 12:14:19.008-04
74562,"22. "" . . . the sky ___"": Matt. 16:2",ISRED,03,1990,,2019-04-09 12:15:03.07-04,2019-04-09 12:15:03.07-04
89147,"48. ""___ Line,"" Cash smash",IWALK,05,1988,,2019-04-09 12:15:27.352-04,2019-04-09 12:15:27.352-04
139259,13. City in southern Illinois,CAIRO,12,1978,,2019-04-09 12:16:54.591-04,2019-04-09 12:16:54.591-04
209271,58. Vacillate,WAVER,07,1981,,2019-04-09 12:19:11.743-04,2019-04-09 12:19:11.743-04
34754,56. Dairy-case grouping,OLEOS,10,1985,,2019-04-09 12:13:46.553-04,2019-04-09 12:13:46.553-04
191816,84. Wystan Hugh,AUDEN,02,1977,,2019-04-09 12:18:42.521-04,2019-04-09 12:18:42.521-04
33943,33. Toast,SKOAL,10,1996,,2019-04-09 12:13:45.265-04,2019-04-09 12:13:45.265-04
67267,47. Russian villa,DACHA,07,1994,,2019-04-09 12:14:48.058-04,2019-04-09 12:14:48.058-04
32751,15. Cockatoo's cousin,ARARA,03,1983,,2019-04-09 12:13:43.155-04,2019-04-09 12:13:43.155-04
130037,29. House dressing?,RANCH,03,1996,,2019-04-09 12:16:38.548-04,2019-04-09 12:16:38.548-04
53622,65. Quests,SEEKS,03,1983,,2019-04-09 12:14:18.317-04,2019-04-09 12:14:18.317-04
175016,"34. ""Peanuts,"" e.g.",STRIP,02,1980,,2019-04-09 12:18:12.758-04,2019-04-09 12:18:12.758-04
198146,17. Rugged ridge,ARETE,11,1978,,2019-04-09 12:18:53.41-04,2019-04-09 12:18:53.41-04
183296,37. Spectral body,BSTAR,07,1976,,2019-04-09 12:18:28.593-04,2019-04-09 12:18:28.593-04
192165,64. Greek porticoes,STOAI,10,1987,,2019-04-09 12:18:43.112-04,2019-04-09 12:18:43.112-04
219117,87. Sniggled,EELED,06,1977,,2019-04-09 12:19:29.699-04,2019-04-09 12:19:29.699-04
52350,71. Relating to wheels,ROTAL,11,1986,,2019-04-09 12:14:16.279-04,2019-04-09 12:14:16.279-04
143829,49. Burned up,IRATE,02,1976,,2019-04-09 12:17:02.267-04,2019-04-09 12:17:02.267-04
64670,8. Path to the altar,AISLE,12,1995,,2019-04-09 12:14:42.236-04,2019-04-09 12:14:42.236-04
114873,17. Kind of thread,SCREW,10,1995,,2019-04-09 12:16:12.387-04,2019-04-09 12:16:12.387-04
209479,21. P.D.Q.,APACE,04,1979,,2019-04-09 12:19:12.195-04,2019-04-09 12:19:12.195-04
121524,35. Pennies,CENTS,01,1989,,2019-04-09 12:16:24.391-04,2019-04-09 12:16:24.391-04
62505,"27. ""Ora pro ___""",NOBIS,06,1993,,2019-04-09 12:14:37.51-04,2019-04-09 12:14:37.51-04
84769,"5. ""___ of Balen"": Swinburne",ATALE,03,1983,,2019-04-09 12:15:20.221-04,2019-04-09 12:15:20.221-04
34174,33. Hopeless case,GONER,08,1981,,2019-04-09 12:13:45.631-04,2019-04-09 12:13:45.631-04
223263,122. Subdued,TAMED,11,1990,,2019-04-09 12:19:36.64-04,2019-04-09 12:19:36.64-04
214951,20. Robert ___ Sherwood,EMMET,03,1980,,2019-04-09 12:19:21.962-04,2019-04-09 12:19:21.962-04
153817,"68. ""Maria ____"" (40's hit)",ELENA,12,1995,,2019-04-09 12:17:26.745-04,2019-04-09 12:17:26.745-04
69220,44. Pipsqueak,TWERP,06,1978,,2019-04-09 12:14:52.299-04,2019-04-09 12:14:52.299-04
32020,14. ___ up (got hep),WISED,11,1980,,2019-04-09 12:13:42.061-04,2019-04-09 12:13:42.061-04
66327,45. First emperor of Brazil,PEDRO,09,1982,,2019-04-09 12:14:46.101-04,2019-04-09 12:14:46.101-04
211594,31. Pickling agent,BRINE,09,1994,,2019-04-09 12:19:15.921-04,2019-04-09 12:19:15.921-04
186026,78. Famed leading lady Ada,REHAN,10,1987,,2019-04-09 12:18:33.286-04,2019-04-09 12:18:33.286-04
218812,"127. ""Look Homeward, Angel"" dramatist _____ Frings",KETTI,05,1995,,2019-04-09 12:19:29.191-04,2019-04-09 12:19:29.191-04
203866,41. Sky: Comb. form,URANO,11,1990,,2019-04-09 12:19:03.038-04,2019-04-09 12:19:03.038-04
74391,40. Drudgery,SWEAT,07,1981,,2019-04-09 12:15:02.765-04,2019-04-09 12:15:02.765-04
67547,32. Scalawag,SCAMP,10,1991,,2019-04-09 12:14:48.658-04,2019-04-09 12:14:48.658-04
20881,21. Fastened,LACED,10,1977,,2019-04-09 12:13:19.255-04,2019-04-09 12:13:19.255-04
32266,64. Bid one _____ (depart),ADIEU,01,1995,,2019-04-09 12:13:42.426-04,2019-04-09 12:13:42.426-04
222852,"33. Slew, in poesy",SMOTE,06,1986,,2019-04-09 12:19:35.914-04,2019-04-09 12:19:35.914-04
197079,72. Onomasticon's contents,NAMES,06,1993,,2019-04-09 12:18:51.742-04,2019-04-09 12:18:51.742-04
100010,32. Hurdled,LEAPT,08,1987,,2019-04-09 12:15:46.621-04,2019-04-09 12:15:46.621-04
53250,48. Brazen woman,HUSSY,07,1977,,2019-04-09 12:14:17.654-04,2019-04-09 12:14:17.654-04
221750,"67. ""Lolita"" playwright",ALBEE,03,1981,,2019-04-09 12:19:33.977-04,2019-04-09 12:19:33.977-04
141552,45. Out of ___ (rusty),SHAPE,02,1977,,2019-04-09 12:16:58.422-04,2019-04-09 12:16:58.422-04
179097,88. Rose oil,ATTAR,04,1990,,2019-04-09 12:18:19.326-04,2019-04-09 12:18:19.326-04
113506,1. Six-Day War area,SINAI,01,1986,,2019-04-09 12:16:09.881-04,2019-04-09 12:16:09.881-04
161671,25. Sherman Act target,TRUST,12,1982,,2019-04-09 12:17:43.154-04,2019-04-09 12:17:43.154-04
22321,59. Taken ___ (disconcerted),ABACK,09,1987,,2019-04-09 12:13:22.527-04,2019-04-09 12:13:22.527-04
38749,59. Grant,AWARD,06,1986,,2019-04-09 12:13:53.163-04,2019-04-09 12:13:53.163-04
209989,93. Broadway hit,ANNIE,04,1978,,2019-04-09 12:19:13.057-04,2019-04-09 12:19:13.057-04
82443,47. Degrade,ABASE,12,1985,,2019-04-09 12:15:16.486-04,2019-04-09 12:15:16.486-04
93516,45. Miss Garbo,GRETA,12,1993,,2019-04-09 12:15:34.816-04,2019-04-09 12:15:34.816-04
100410,63. Adhere,CLING,01,1991,,2019-04-09 12:15:47.317-04,2019-04-09 12:15:47.317-04
100356,33. Very many,SCADS,03,1977,,2019-04-09 12:15:47.233-04,2019-04-09 12:15:47.233-04
196468,41. Malevolence,SPITE,05,1990,,2019-04-09 12:18:50.771-04,2019-04-09 12:18:50.771-04
162678,31. Kind of case or way,STAIR,04,1992,,2019-04-09 12:17:46.951-04,2019-04-09 12:17:46.951-04
100748,18. On the square,LEGIT,04,1977,,2019-04-09 12:15:47.93-04,2019-04-09 12:15:47.93-04
30008,26. Two-masters,BRIGS,01,1980,,2019-04-09 12:13:38.259-04,2019-04-09 12:13:38.259-04
29451,"70. Please, in Bonn",BITTE,06,1990,,2019-04-09 12:13:37.428-04,2019-04-09 12:13:37.428-04
111832,"72. ""Mon ___,"" Tati film",ONCLE,12,1984,,2019-04-09 12:16:07.11-04,2019-04-09 12:16:07.11-04
64507,8. Architectural recesses,APSES,06,1991,,2019-04-09 12:14:41.901-04,2019-04-09 12:14:41.901-04
127327,56. One kind of acid,OSMIC,06,1993,,2019-04-09 12:16:33.758-04,2019-04-09 12:16:33.758-04
124023,28. Natterjacks,TOADS,10,1996,,2019-04-09 12:16:28.359-04,2019-04-09 12:16:28.359-04
125754,9. King of Judea,HEROD,04,1991,,2019-04-09 12:16:31.1-04,2019-04-09 12:16:31.1-04
99694,8. Earthy pigment,OCHER,04,1987,,2019-04-09 12:15:46.065-04,2019-04-09 12:15:46.065-04
90418,42. Action at the wire,SPURT,12,1978,,2019-04-09 12:15:29.511-04,2019-04-09 12:15:29.511-04
95739,29. Iroquoian tribesmen,ERIES,02,1980,,2019-04-09 12:15:38.469-04,2019-04-09 12:15:38.469-04
25548,25. Defense ditches,MOATS,06,1986,,2019-04-09 12:13:28.213-04,2019-04-09 12:13:28.213-04
25019,1. Tommy's discharge,DEMOB,12,1987,,2019-04-09 12:13:27.391-04,2019-04-09 12:13:27.391-04
85277,33. ___-gritty,NITTY,03,1988,,2019-04-09 12:15:21.058-04,2019-04-09 12:15:21.058-04
182312,19. Madrid art museum,PRADO,06,1991,,2019-04-09 12:18:26.535-04,2019-04-09 12:18:26.535-04
128559,64. Turner and Cantrell,LANAS,05,1993,,2019-04-09 12:16:36.326-04,2019-04-09 12:16:36.326-04
108628,24. Plant part,SEPAL,01,1980,,2019-04-09 12:16:01.196-04,2019-04-09 12:16:01.196-04
26551,41. What ravers don't make,SENSE,10,1983,,2019-04-09 12:13:30.684-04,2019-04-09 12:13:30.684-04
133526,76. Gamut,RANGE,05,1996,,2019-04-09 12:16:44.705-04,2019-04-09 12:16:44.705-04
112740,29. ___ basin,TIDAL,01,1980,,2019-04-09 12:16:08.628-04,2019-04-09 12:16:08.628-04
16806,56. Attack,BESET,03,1978,,2019-04-09 12:13:12.723-04,2019-04-09 12:13:12.723-04
47923,27. Armbones,ULNAS,10,1990,,2019-04-09 12:14:09.129-04,2019-04-09 12:14:09.129-04
64281,3. ___ Carta,MAGNA,12,1990,,2019-04-09 12:14:41.441-04,2019-04-09 12:14:41.441-04
113977,59. Stem,ARISE,04,1987,,2019-04-09 12:16:10.689-04,2019-04-09 12:16:10.689-04
198529,62. Fountain order,SHAKE,01,1988,,2019-04-09 12:18:54.033-04,2019-04-09 12:18:54.033-04
216792,64. Impoverished,NEEDY,10,1979,,2019-04-09 12:19:25.657-04,2019-04-09 12:19:25.657-04
162363,18. Writer Calvino,ITALO,01,1989,,2019-04-09 12:17:46.214-04,2019-04-09 12:17:46.214-04
96473,49. ___ hand (aid),LENDA,05,1984,,2019-04-09 12:15:39.817-04,2019-04-09 12:15:39.817-04
104694,24. Livelihood,BREAD,07,1976,,2019-04-09 12:15:54.746-04,2019-04-09 12:15:54.746-04
45429,43. Singles' concern,DATES,12,1978,,2019-04-09 12:14:04.771-04,2019-04-09 12:14:04.771-04
199973,99. Gives the nod to,OKAYS,11,1980,,2019-04-09 12:18:56.435-04,2019-04-09 12:18:56.435-04
35794,27. Type of ball game,NOHIT,05,1981,,2019-04-09 12:13:48.067-04,2019-04-09 12:13:48.067-04
138730,5. Related on mother's side,ENATE,02,1988,,2019-04-09 12:16:53.716-04,2019-04-09 12:16:53.716-04
100134,36. Island in Firth of Clyde,ARRAN,05,1980,,2019-04-09 12:15:46.841-04,2019-04-09 12:15:46.841-04
6241,17. Hackneyed,BANAL,10,1989,,2019-04-09 12:12:48.585-04,2019-04-09 12:12:48.585-04
32038,40. Solution that tints hair,RINSE,04,1982,,2019-04-09 12:13:42.086-04,2019-04-09 12:13:42.086-04
32580,33. Reptile,ADDER,09,1982,,2019-04-09 12:13:42.898-04,2019-04-09 12:13:42.898-04
74601,30. Pirates' craft,XEBEC,01,1988,,2019-04-09 12:15:03.138-04,2019-04-09 12:15:03.138-04
216517,"109. ""Chicago Hope"" actress",LAHTI,03,1996,,2019-04-09 12:19:25.136-04,2019-04-09 12:19:25.136-04
185624,123. Baited device,SNARE,06,1989,,2019-04-09 12:18:32.677-04,2019-04-09 12:18:32.677-04
216533,13. Mixt,BLENT,12,1978,,2019-04-09 12:19:25.165-04,2019-04-09 12:19:25.165-04
184593,1. Supports for trestletrees on ships,BIBBS,10,1989,,2019-04-09 12:18:31.155-04,2019-04-09 12:18:31.155-04
125434,5. Guide,STEER,08,1991,,2019-04-09 12:16:30.572-04,2019-04-09 12:16:30.572-04
207274,"102. Boris Becker ""boomer""",SERVE,11,1989,,2019-04-09 12:19:08.293-04,2019-04-09 12:19:08.293-04
187598,26. Weird,EERIE,03,1994,,2019-04-09 12:18:35.626-04,2019-04-09 12:18:35.626-04
5918,1. Irreligious,PAGAN,01,1980,,2019-04-09 12:12:47.728-04,2019-04-09 12:12:47.728-04
188275,27. Spills the beans,TELLS,03,1983,,2019-04-09 12:18:36.649-04,2019-04-09 12:18:36.649-04
39824,52. Prelates: Abbr.,ARCHS,07,1977,,2019-04-09 12:13:54.787-04,2019-04-09 12:13:54.787-04
76210,23. Valor; virtue,ARETE,10,1989,,2019-04-09 12:15:05.864-04,2019-04-09 12:15:05.864-04
220843,110. Squama,SCALE,03,1980,,2019-04-09 12:19:32.481-04,2019-04-09 12:19:32.481-04
143793,59. Blood channel,AORTA,04,1979,,2019-04-09 12:17:02.203-04,2019-04-09 12:17:02.203-04
130019,"4. ""Le _____ de Monte Cristo""",COMTE,01,1995,,2019-04-09 12:16:38.517-04,2019-04-09 12:16:38.517-04
11994,"5. ""___ Isn't So,"" Berlin tune",SAYIT,08,1981,,2019-04-09 12:13:02.401-04,2019-04-09 12:13:02.401-04
126402,27. Jazz pianist,TATUM,02,1981,,2019-04-09 12:16:32.233-04,2019-04-09 12:16:32.233-04
41319,17. Okla. city,ALTUS,01,1984,,2019-04-09 12:13:57.187-04,2019-04-09 12:13:57.187-04
149138,15. Kind of release,PRESS,04,1986,,2019-04-09 12:17:17.755-04,2019-04-09 12:17:17.755-04
116875,52. Sea anemone,POLYP,09,1990,,2019-04-09 12:16:16.006-04,2019-04-09 12:16:16.006-04
194145,63. Fast's companion,LOOSE,03,1991,,2019-04-09 12:18:46.378-04,2019-04-09 12:18:46.378-04
79202,61. Zola,EMILE,09,1979,,2019-04-09 12:15:11.078-04,2019-04-09 12:15:11.078-04
150102,50. Attractive quality,GRACE,09,1982,,2019-04-09 12:17:19.659-04,2019-04-09 12:17:19.659-04
218254,18. Famed Florentine,DANTE,10,1977,,2019-04-09 12:19:28.252-04,2019-04-09 12:19:28.252-04
12119,56. Insinuating,SNIDE,07,1978,,2019-04-09 12:13:02.672-04,2019-04-09 12:13:02.672-04
217917,30. Dance,TANGO,02,1976,,2019-04-09 12:19:27.668-04,2019-04-09 12:19:27.668-04
137250,33. Shucks!,PSHAW,11,1976,,2019-04-09 12:16:51.373-04,2019-04-09 12:16:51.373-04
93740,47. In an upright position,ERECT,07,1979,,2019-04-09 12:15:35.159-04,2019-04-09 12:15:35.159-04
167894,82. Seed coating,TESTA,11,1980,,2019-04-09 12:17:56.673-04,2019-04-09 12:17:56.673-04
133253,14. Despises,HATES,12,1980,,2019-04-09 12:16:44.228-04,2019-04-09 12:16:44.228-04
201996,84. Battery pole,ANODE,07,1978,,2019-04-09 12:18:59.969-04,2019-04-09 12:18:59.969-04
135234,10. Prepared apples for baking,CORED,08,1977,,2019-04-09 12:16:48.039-04,2019-04-09 12:16:48.039-04
169560,"28. He drew laughs from his ""Well!""",BENNY,12,1995,,2019-04-09 12:18:00.187-04,2019-04-09 12:18:00.187-04
91141,50. Spoils,BOOTY,03,1990,,2019-04-09 12:15:30.787-04,2019-04-09 12:15:30.787-04
182937,23. Dodge,ELUDE,12,1991,,2019-04-09 12:18:27.85-04,2019-04-09 12:18:27.85-04
82420,5. Wander,STRAY,08,1987,,2019-04-09 12:15:16.446-04,2019-04-09 12:15:16.446-04
86847,15. Literary Becky,SHARP,01,1985,,2019-04-09 12:15:23.496-04,2019-04-09 12:15:23.496-04
126546,55. The Flying Dutchman's love,SENTA,11,1986,,2019-04-09 12:16:32.515-04,2019-04-09 12:16:32.515-04
46206,48. School in 51 Down,ECOLE,07,1992,,2019-04-09 12:14:06.027-04,2019-04-09 12:14:06.027-04
4733,1. Electric unit,FARAD,07,1985,,2019-04-09 12:12:44.045-04,2019-04-09 12:12:44.045-04
146117,32. Bedding for cattle,STRAW,03,1979,,2019-04-09 12:17:11.773-04,2019-04-09 12:17:11.773-04
150137,29. Come to terms,CLOSE,12,1978,,2019-04-09 12:17:19.712-04,2019-04-09 12:17:19.712-04
186890,22. Salk target,POLIO,11,1985,,2019-04-09 12:18:34.609-04,2019-04-09 12:18:34.609-04
184752,31. Steve Ovett is one,MILER,07,1983,,2019-04-09 12:18:31.386-04,2019-04-09 12:18:31.386-04
154801,"28. Ali, for one",BOXER,01,1976,,2019-04-09 12:17:28.74-04,2019-04-09 12:17:28.74-04
172968,24. Not sotto voce,ALOUD,04,1976,,2019-04-09 12:18:07.855-04,2019-04-09 12:18:07.855-04
92220,13. Done in,SLAIN,04,1981,,2019-04-09 12:15:32.693-04,2019-04-09 12:15:32.693-04
201495,62. Blackmore's Lorna,DOONE,02,1988,,2019-04-09 12:18:59.058-04,2019-04-09 12:18:59.058-04
178796,43. The clear sky,ETHER,03,1980,,2019-04-09 12:18:18.869-04,2019-04-09 12:18:18.869-04
87815,53. Be enthusiastic about,GOFOR,10,1976,,2019-04-09 12:15:25-04,2019-04-09 12:15:25-04
16067,17. Beans,SOYAS,01,1994,,2019-04-09 12:13:11.184-04,2019-04-09 12:13:11.184-04
181830,"130. ""Beau ___""",GESTE,04,1985,,2019-04-09 12:18:25.122-04,2019-04-09 12:18:25.122-04
69856,40. Hindu holy man,SWAMI,06,1980,,2019-04-09 12:14:53.751-04,2019-04-09 12:14:53.751-04
198381,66. Attacks with vigor,HASAT,01,1989,,2019-04-09 12:18:53.819-04,2019-04-09 12:18:53.819-04
86101,24. Jiffy,TRICE,09,1988,,2019-04-09 12:15:22.343-04,2019-04-09 12:15:22.343-04
49558,60. Errata,TYPOS,03,1977,,2019-04-09 12:14:11.919-04,2019-04-09 12:14:11.919-04
180104,37. Capital of Jordan,AMMAN,08,1976,,2019-04-09 12:18:21.783-04,2019-04-09 12:18:21.783-04
1951,52. Land units,ACRES,11,1984,,2019-04-09 12:12:36.085-04,2019-04-09 12:12:36.085-04
116833,48. Wise legislator of old,SOLON,10,1987,,2019-04-09 12:16:15.944-04,2019-04-09 12:16:15.944-04
52112,17. Mine approaches,ADITS,05,1993,,2019-04-09 12:14:15.922-04,2019-04-09 12:14:15.922-04
